transfer_id,transfer_fee,transfer_date,transfer_season,from_club_id,to_club_id,players.player_id,players.country_of_birth,players.position,players.sub_position,players.foot,players.height_in_cm,players.date_of_birth,players.age_at_transfer,players.total_appearances_count,players.season_2020_appearances_count
1315,13000000.0,2024-01-29,2023,317,232,645173,Costa Rica,Attack,Centre-Forward,Right,173,2002-05-25,21.68104038329911,80,0
1316,300000.0,2024-01-29,2023,1180,8024,662415,Belarus,Attack,Centre-Forward,Right,188,2000-10-12,23.29637234770705,2,0
1317,11000000.0,2024-01-29,2023,3524,273,798404,Ghana,Defender,Centre-Back,Right,173,2000-06-04,23.652292950034223,63,0
1318,1500000.0,2024-01-29,2023,25243,2288,862554,Brazil,Attack,Right Winger,Right,177,2001-06-14,22.625598904859686,18,0
1319,7250000.0,2024-01-29,2023,1109,157,929876,Sweden,Attack,Left Winger,Right,176,2005-01-31,18.99247091033539,12,0
1304,700000.0,2024-01-30,2023,1101,200,345591,Denmark,Attack,Left Winger,Right,183,1999-07-27,24.511978097193705,53,0
1305,2000000.0,2024-01-30,2023,475,1031,387191,Japan,Defender,Right-Back,Right,184,1999-05-17,24.706365503080082,86,6
1306,8000000.0,2024-01-30,2023,1184,873,493003,Colombia,Defender,Right-Back,Right,181,1996-05-26,27.679671457905545,118,34
1307,100000.0,2024-01-30,2023,156,172,532858,France,Defender,Right-Back,Right,183,1998-01-28,26.0041067761807,4,0
1308,3000000.0,2024-01-30,2023,1049,1465,569375,Djibouti,Midfield,Central Midfield,Left,184,2001-10-27,22.258726899383984,36,6
1309,3750000.0,2024-01-30,2023,172,1184,627939,Belgium,Midfield,Right Midfield,Right,179,2002-01-21,22.023271731690624,52,12
1310,3000000.0,2024-01-30,2023,2503,1082,815652,Portugal,Attack,Left Winger,Right,168,2003-09-03,20.407939767282684,40,4
1311,13200000.0,2024-01-30,2023,1029,1025,849520,Argentina,Attack,Centre-Forward,Right,179,2004-09-18,19.364818617385353,0,0
1274,3000000.0,2024-01-31,2023,23826,623,111078,Sweden,Attack,Left Winger,Right,177,1991-10-23,32.27378507871321,277,41
1275,2000000.0,2024-01-31,2023,89,82,117432,Germany,Attack,Centre-Forward,Both,185,1991-02-03,32.99110198494182,100,0
1276,250000.0,2024-01-31,2023,3840,749,157501,France,Attack,Centre-Forward,Right,188,1994-12-19,29.117043121149898,310,12
1277,7700000.0,2024-01-31,2023,244,252,207877,Ukraine,Midfield,Attacking Midfield,Left,181,1993-05-04,30.743326488706366,335,43
1278,350000.0,2024-01-31,2023,354,119,211845,Israel,Attack,Centre-Forward,Right,188,1999-11-14,24.213552361396303,67,5
1279,1000000.0,2024-01-31,2023,15,39,232454,Germany,Midfield,Central Midfield,Right,180,1996-10-27,27.260780287474333,272,37
1280,250000.0,2024-01-31,2023,33741,63007,256942,Yugoslavia (Republic),Defender,Centre-Back,Right,188,2002-01-18,22.034223134839152,2,0
1281,900000.0,2024-01-31,2023,2817,173,291254,Norway,Goalkeeper,Goalkeeper,Right,194,1996-07-21,27.529089664613277,0,0
1282,1000000.0,2024-01-31,2023,1177,432,297990,Denmark,Defender,Centre-Back,Both,190,1995-05-18,28.706365503080082,104,0
1283,4000000.0,2024-01-31,2023,419,2441,353634,Austria,Midfield,Central Midfield,Left,178,1999-07-14,24.550308008213552,6,0
1284,550000.0,2024-01-31,2023,6808,1063,371002,Croatia,Defender,Centre-Back,Right,190,2000-06-10,23.641341546885695,46,9
1285,2500000.0,2024-01-31,2023,206,501,394688,Norway,Midfield,Central Midfield,Left,178,2000-02-14,23.96167008898015,76,12
1286,600000.0,2024-01-31,2023,1293,200,422932,Denmark,Defender,Right-Back,Right,185,1999-06-06,24.654346338124572,1,0
1287,370000.0,2024-01-31,2023,865,82686,462837,Denmark,Defender,Left-Back,Left,179,2001-06-18,22.62012320328542,102,12
1288,250000.0,2024-01-31,2023,653,380,470422,Greece,Defender,Centre-Back,Right,185,1996-07-19,27.534565366187543,141,14
1289,2340000.0,2024-01-31,2023,3008,968,480975,Iran,Attack,Left Winger,Right,180,2001-06-29,22.590006844626966,30,26
1290,2730000.0,2024-01-31,2023,1090,1247,484756,United States,Midfield,Attacking Midfield,Missing,178,1998-11-10,25.22381930184805,28,0
1291,50000.0,2024-01-31,2023,33741,63007,517284,Yugoslavia (Republic),Midfield,Attacking Midfield,Both,182,1998-02-21,25.94113620807666,2,0
1292,1000000.0,2024-01-31,2023,202,276,540333,Slovakia,Midfield,Attacking Midfield,Left,174,2002-06-07,21.650924024640656,111,29
1293,4000000.0,2024-01-31,2023,416,62,544149,Czech Republic,Defender,Centre-Back,Right,192,2000-11-08,23.227926078028748,40,0
1294,4250000.0,2024-01-31,2023,1465,336,569375,Djibouti,Midfield,Central Midfield,Left,184,2001-10-27,22.261464750171115,36,6
1295,2000000.0,2024-01-31,2023,868,995,649024,Senegal,Midfield,Defensive Midfield,Right,186,2000-11-15,23.208761122518823,27,0
1296,1200000.0,2024-01-31,2023,903,2817,661428,Norway,Attack,Centre-Forward,Right,179,2002-12-31,21.084188911704313,25,0
1297,350000.0,2024-01-31,2023,16950,2741,720287,Russia,Midfield,Attacking Midfield,Right,183,2005-01-19,19.030800821355236,3,0
1298,2500000.0,2024-01-31,2023,8024,1082,744074,Portugal,Defender,Centre-Back,Right,191,2002-06-28,21.593429158110883,17,0
1299,850000.0,2024-01-31,2023,192,467,747016,Netherlands,Midfield,Attacking Midfield,Left,170,2004-10-02,19.329226557152634,0,0
1300,12310000.0,2024-01-31,2023,3329,720,818495,Brazil,Defender,Centre-Back,Left,188,2002-04-21,21.779603011635867,27,0
1301,4500000.0,2024-01-31,2023,12574,940,872184,Argentina,Attack,Right Winger,Right,183,1999-02-20,24.944558521560573,0,0
1302,2500000.0,2024-01-31,2023,2481,252,881610,Nigeria,Attack,Centre-Forward,Right,191,2002-05-22,21.694729637234772,12,0
1303,9000000.0,2024-01-31,2023,1029,294,1000674,Argentina,Attack,Right Winger,Right,166,2006-01-31,17.998631074606433,0,0
1226,200000.0,2024-02-01,2023,331,1244,95641,Jugoslawien (SFR),Midfield,Central Midfield,Right,178,1992-02-12,31.969883641341546,203,17
1227,5000000.0,2024-02-01,2023,141,150,127048,France,Attack,Centre-Forward,Right,182,1991-04-11,32.8104038329911,254,0
1228,8000000.0,2024-02-01,2023,667,703,127202,Belgium,Goalkeeper,Goalkeeper,Right,188,1992-02-26,31.9315537303217,304,6
1229,500000.0,2024-02-01,2023,3709,157,143029,Jugoslawien (SFR),Defender,Centre-Back,Right,189,1990-05-22,33.6974674880219,300,32
1230,4000000.0,2024-02-01,2023,331,150,167721,Argentina,Attack,Centre-Forward,Right,172,1994-02-06,29.984941820670773,159,8
1231,115000.0,2024-02-01,2023,289,337,200777,England,Midfield,Attacking Midfield,Right,168,1993-05-03,30.748802190280628,52,0
1232,135000.0,2024-02-01,2023,865,601,226450,Norway,Midfield,Central Midfield,Right,180,1996-07-15,27.548254620123203,154,22
1233,125000.0,2024-02-01,2023,5724,865,235355,Sierra Leone,Attack,Centre-Forward,Right,180,1994-04-16,29.796030116358658,92,20
1234,2500000.0,2024-02-01,2023,449,3008,271495,Türkiye,Midfield,Attacking Midfield,Left,168,1999-06-25,24.605065023956193,189,23
1235,500000.0,2024-02-01,2023,430,1390,289446,Colombia,Defender,Centre-Back,Right,195,1994-09-23,29.357973990417523,106,28
1236,2330000.0,2024-02-01,2023,371,603,345760,Scotland,Midfield,Central Midfield,Right,185,1999-07-10,24.56399726214921,149,34
1237,200000.0,2024-02-01,2023,54189,64,352332,France,Defender,Centre-Back,Left,193,1995-02-03,28.993839835728952,11,0
1238,6000000.0,2024-02-01,2023,3302,1421,355627,Spain,Defender,Left-Back,Left,175,1997-12-16,26.127310061601644,52,0
1239,8000000.0,2024-02-01,2023,379,150,357885,Spain,Midfield,Attacking Midfield,Right,178,1996-02-22,27.942505133470227,344,36
1240,800000.0,2024-02-01,2023,3159,475,364896,Belgium,Attack,Centre-Forward,Right,173,2000-08-13,23.468856947296374,0,0
1241,200000.0,2024-02-01,2023,723,798,378316,Netherlands,Midfield,Attacking Midfield,Right,190,1999-01-15,25.045859000684462,16,0
1242,3500000.0,2024-02-01,2023,667,932,378953,France,Defender,Centre-Back,Right,194,1997-01-22,27.025325119780973,101,16
1243,9000000.0,2024-02-01,2023,294,8816,387110,Croatia,Attack,Centre-Forward,Right,188,1998-03-04,25.913757700205338,112,19
1244,4750000.0,2024-02-01,2023,383,89,409517,Belgium,Attack,Centre-Forward,Right,174,2001-01-08,23.06365503080082,111,18
1245,10000.0,2024-02-01,2023,49702,1186,431706,Moldova,Goalkeeper,Goalkeeper,Left,187,2001-05-19,22.704996577686515,8,0
1246,4000000.0,2024-02-01,2023,828,475,432298,United States,Goalkeeper,Goalkeeper,Right,190,2002-08-21,21.44832306639288,16,0
1247,750000.0,2024-02-01,2023,610,317,485584,Netherlands,Defender,Left-Back,Left,181,2002-01-18,22.036960985626283,26,0
1248,5000000.0,2024-02-01,2023,467,190,489929,Denmark,Attack,Second Striker,Both,174,1999-02-25,24.933607118412045,88,0
1249,9400000.0,2024-02-01,2023,641,405,503743,England,Midfield,Attacking Midfield,Right,187,2002-07-26,21.519507186858316,7,0
1250,3200000.0,2024-02-01,2023,200,969,524925,France,Defender,Centre-Back,Left,187,1999-04-14,24.802190280629706,89,21
1251,4000000.0,2024-02-01,2023,499,512,564449,Netherlands,Attack,Right Winger,Left,179,2002-01-03,22.078028747433265,82,13
1252,1500000.0,2024-02-01,2023,24226,16795,568535,Canada,Attack,Right Winger,Left,190,2002-05-17,21.711156741957563,1,1
1253,3750000.0,2024-02-01,2023,76,1082,583699,Yugoslavia (Republic),Attack,Centre-Forward,Right,189,2000-04-03,23.83025325119781,4,0
1254,1500000.0,2024-02-01,2023,875,405,591844,Australia,Goalkeeper,Goalkeeper,Right,194,2000-07-04,23.578370978781656,0,0
1255,1500000.0,2024-02-01,2023,190,687,610440,Denmark,Defender,Centre-Back,Left,193,2003-05-28,20.681724845995895,12,0
1256,150000.0,2024-02-01,2023,1063,1045,631704,The Gambia,Attack,Centre-Forward,Right,192,1999-01-12,25.05407255304586,52,0
1257,10000000.0,2024-02-01,2023,749,12,641537,Italy,Midfield,Attacking Midfield,Left,170,2003-03-23,20.862422997946613,42,0
1258,3000000.0,2024-02-01,2023,276,1403,644676,Argentina,Defender,Centre-Back,Left,187,2002-01-03,22.078028747433265,44,2
1259,1250000.0,2024-02-01,2023,2778,678,658530,Denmark,Defender,Centre-Back,Right,189,2002-04-20,21.78507871321013,19,0
1260,3000000.0,2024-02-01,2023,5724,206,685145,Denmark,Attack,Right Winger,Left,176,2004-07-03,19.581108829568787,60,6
1261,1000000.0,2024-02-01,2023,197,173,689634,The Gambia,Defender,Centre-Back,Right,189,2001-11-14,22.21492128678987,30,8
1262,1800000.0,2024-02-01,2023,3057,289,696181,England,Attack,Right Winger,Right,181,2003-04-24,20.774811772758383,6,0
1263,1300000.0,2024-02-01,2023,159,276,726526,Yugoslavia (Republic),Attack,Left Winger,Right,182,2002-08-15,21.464750171115675,3,0
1264,500000.0,2024-02-01,2023,724,1090,728864,Netherlands,Attack,Centre-Forward,Right,197,2004-11-26,19.1813826146475,33,0
1265,21100000.0,2024-02-01,2023,164,873,744149,England,Midfield,Defensive Midfield,Left,182,2004-02-06,19.98631074606434,3,0
1266,600000.0,2024-02-01,2023,9202,157,775403,France,Defender,Centre-Back,Right,186,2002-12-30,21.089664613278575,0,0
1267,16000000.0,2024-02-01,2023,150,537,800175,Brazil,Attack,Right Winger,Left,182,2001-01-02,23.080082135523615,64,0
1268,135000.0,2024-02-01,2023,947,5724,801989,Missing,Attack,Centre-Forward,Right,181,2003-10-19,20.28747433264887,1,0
1269,4000000.0,2024-02-01,2023,17,409,804831,Missing,Defender,Centre-Back,Left,189,2004-08-21,19.446954140999317,1,0
1270,2000000.0,2024-02-01,2023,759,968,890272,Poland,Midfield,Attacking Midfield,Left,174,2006-09-28,17.34428473648186,0,0
1271,450000.0,2024-02-01,2023,3258,14694,957295,Missing,Midfield,Attacking Midfield,Both,175,2006-10-28,17.2621492128679,0,0
1272,300000.0,2024-02-01,2023,354,54189,981197,Senegal,Attack,Centre-Forward,Right,190,2005-12-24,18.105407255304584,15,0
1273,1500000.0,2024-02-01,2023,2481,354,981516,Zimbabwe,Defender,Centre-Back,Right,186,2001-01-18,23.0362765229295,14,0
1221,100000.0,2024-02-02,2023,703,141,127032,Cote d'Ivoire,Defender,Right-Back,Right,176,1992-12-24,31.107460643394933,296,24
1222,4600000.0,2024-02-02,2023,234,3631,315125,Netherlands,Attack,Right Winger,Left,175,1998-06-22,25.61533196440794,146,13
1223,1150000.0,2024-02-02,2023,2727,119,396635,Israel,Defender,Centre-Back,Missing,188,1999-08-13,24.473648186173854,8,0
1224,20000.0,2024-02-02,2023,78749,49702,743231,Russia,Goalkeeper,Goalkeeper,Missing,194,2002-12-16,21.130732375085557,1,0
1225,70000.0,2024-02-02,2023,932,12054,743906,Russia,Attack,Centre-Forward,Right,179,2004-02-05,19.991786447638603,2,0
1220,11000000.0,2024-02-03,2023,3938,209,657220,Argentina,Midfield,Defensive Midfield,Right,178,2001-02-14,22.967830253251197,0,0
1216,1000000.0,2024-02-04,2023,585,53646,627222,Brazil,Midfield,Central Midfield,Right,176,2002-08-02,21.508555783709788,0,0
1217,700000.0,2024-02-04,2023,663,660,809899,Georgia,Defender,Centre-Back,Right,193,2004-03-18,19.88227241615332,0,0
1218,371000.0,2024-02-04,2023,6603,2293,853535,Senegal,Attack,Centre-Forward,Right,183,1998-12-01,25.177275838466805,0,0
1219,920000.0,2024-02-04,2023,3595,1083,1036407,Egypt,Defender,Left-Back,Left,179,2004-12-24,19.1129363449692,0,0
1214,800000.0,2024-02-05,2023,252,978,313830,Chile,Midfield,Central Midfield,Right,176,1996-12-30,27.09924709103354,41,0
1215,9000000.0,2024-02-05,2023,199,964,1004741,Brazil,Attack,Left Winger,Right,170,2006-02-05,17.998631074606433,0,0
1212,300000.0,2024-02-07,2023,1017,3840,165012,Spain,Midfield,Central Midfield,Right,180,1994-12-16,29.144421629021217,99,0
1213,100000.0,2024-02-07,2023,11083,10690,656172,Croatia,Midfield,Defensive Midfield,Left,191,1996-11-25,27.200547570157426,0,0
1206,750000.0,2024-02-08,2023,120,1062,168530,Brazil,Attack,Centre-Forward,Left,188,1993-10-27,30.28336755646817,65,32
1207,300000.0,2024-02-08,2023,669,2381,225339,Netherlands,Attack,Left Winger,Right,174,1995-08-19,28.473648186173854,136,33
1208,170000.0,2024-02-08,2023,195,3837,230361,Norway,Midfield,Central Midfield,Right,183,1995-10-04,28.347707049965777,0,0
1209,500000.0,2024-02-08,2023,6603,41231,366746,Morocco,Defender,Left-Back,Left,176,1995-03-02,28.93908281998631,10,0
1210,3350000.0,2024-02-08,2023,42,141,391780,Germany,Defender,Left-Back,Left,180,1999-02-04,25.010266940451746,67,34
1211,500000.0,2024-02-08,2023,10330,3840,666551,Angola,Midfield,Defensive Midfield,Right,173,2003-08-04,20.514715947980836,0,0
1202,1600000.0,2024-02-09,2023,14589,2741,494954,Belarus,Midfield,Defensive Midfield,Right,190,1999-06-15,24.654346338124572,43,0
1203,10000000.0,2024-02-09,2023,255,114,583917,Albania,Attack,Left Winger,Both,180,2001-03-19,22.89390828199863,6,0
1204,1110000.0,2024-02-09,2023,10663,1029,589527,Uruguay,Attack,Centre-Forward,Left,184,1999-02-25,24.955509924709105,0,0
1205,2000000.0,2024-02-09,2023,1096,152,606967,Yugoslavia (Republic),Attack,Right Winger,Right,179,1998-11-29,25.196440793976727,56,0
1201,600000.0,2024-02-11,2023,347,16214,837329,Cote d'Ivoire,Midfield,Central Midfield,Right,177,2003-04-17,20.82135523613963,6,0
1200,550000.0,2024-02-12,2023,2425,3176,258034,Portugal,Midfield,Central Midfield,Right,168,1997-07-18,26.570841889117045,119,26
1199,250000.0,2024-02-13,2023,531,2741,490496,Venezuela,Defender,Centre-Back,Right,186,2000-01-02,24.11498973305955,0,0
1198,1000000.0,2024-02-15,2023,800,45604,119228,Colombia,Attack,Centre-Forward,Right,180,1991-04-16,32.83504449007529,421,48
1197,11000000.0,2024-02-16,2023,157,432,420884,Belgium,Attack,Centre-Forward,Right,185,1997-02-07,27.02258726899384,101,10
1196,150000.0,2024-02-18,2023,111702,41231,1025424,Missing,Defender,Left-Back,Left,185,2003-11-09,20.27652292950034,2,0
1193,8000000.0,2024-02-19,2023,159,40058,673432,Serbia and Montenegro,Attack,Centre-Forward,Left,179,2005-07-11,18.60917180013689,0,0
1194,40000.0,2024-02-19,2023,3723,71985,1033394,Russia,Midfield,Attacking Midfield,Right,189,2004-03-31,19.887748117727583,0,0
1195,35000.0,2024-02-19,2023,28380,2698,1051589,Iran,Attack,Centre-Forward,Missing,185,2006-08-06,17.53867214236824,0,0
1191,750000.0,2024-02-20,2023,2481,3725,524356,Morocco,Midfield,Central Midfield,Left,177,1996-06-05,27.709787816564,10,0
1192,250000.0,2024-02-20,2023,31487,2410,1214946,Algeria,Midfield,Central Midfield,Right,183,2005-01-11,19.107460643394933,0,0
1184,120000.0,2024-02-21,2023,5677,6600,51174,Brazil,Midfield,Defensive Midfield,Right,183,1987-07-25,36.577686516084874,391,44
1185,8500000.0,2024-02-21,2023,1184,1061,534435,Ghana,Attack,Right Winger,Right,169,1998-02-01,26.053388090349078,166,33
1186,400000.0,2024-02-21,2023,4634,2698,574669,Yugoslavia (Republic),Midfield,Central Midfield,Both,184,2001-01-11,23.110198494182068,0,0
1187,100000.0,2024-02-21,2023,11755,49702,715383,Russia,Midfield,Central Midfield,Right,174,2005-02-04,19.044490075290895,0,0
1188,1000000.0,2024-02-21,2023,4947,14589,856087,Iran,Midfield,Defensive Midfield,Right,190,2001-05-21,22.754277891854894,0,0
1189,30000.0,2024-02-21,2023,23664,14589,946396,Belarus,Attack,Centre-Forward,Missing,180,2005-05-06,18.795345653661876,0,0
1190,850000.0,2024-02-21,2023,967,2741,983977,Missing,Attack,Right Winger,Left,172,2002-06-03,21.71937029431896,0,0
1181,1500000.0,2024-02-22,2023,537,16704,381724,Brazil,Attack,Left Winger,Both,178,1994-03-27,29.908281998631075,68,27
1182,600000.0,2024-02-22,2023,206,7945,701226,Denmark,Attack,Centre-Forward,Right,195,2002-01-17,22.09719370294319,10,0
1183,500000.0,2024-02-22,2023,4907,41231,793774,Brazil,Defender,Centre-Back,Right,192,1998-02-07,26.039698836413415,26,0
1180,1500000.0,2024-02-26,2023,200,4131,326701,Netherlands,Midfield,Attacking Midfield,Right,178,1996-06-29,27.66050650239562,218,29
1179,500000.0,2024-02-28,2023,5771,3592,863919,Cameroon,Defender,Left-Back,Left,184,2002-03-10,21.971252566735114,42,0
1178,300000.0,2024-03-02,2023,3999,22220,228885,Spain,Attack,Centre-Forward,Right,176,1990-06-12,33.72210814510609,82,26
1176,6500000.0,2024-03-05,2023,24,6600,323831,Colombia,Attack,Centre-Forward,Right,174,1995-09-15,28.470910335386723,141,0
1177,3800000.0,2024-03-05,2023,2420,585,565232,Brazil,Attack,Centre-Forward,Left,181,1997-06-03,26.754277891854894,88,0
1174,8000000.0,2024-03-07,2023,371,78435,519514,Israel,Attack,Right Winger,Right,172,2001-10-03,22.425735797399042,93,0
1175,3000000.0,2024-03-07,2023,3268,978,733579,Brazil,Attack,Centre-Forward,Right,184,1999-01-11,25.152635181382614,60,0
1173,500000.0,2024-03-09,2023,60551,53646,245048,Ukraine,Defender,Left-Back,Left,185,1997-08-20,26.55167693360712,90,0
1172,1000000.0,2024-03-11,2023,45193,53646,634023,Venezuela,Attack,Centre-Forward,Right,178,2001-04-28,22.869267624914443,0,0
1171,250000.0,2024-03-12,2023,7918,63007,581000,Cape Verde,Attack,Left Winger,Right,174,1998-10-25,25.37987679671458,0,0
1170,340000.0,2024-03-14,2023,19657,1101,585202,Missing,Goalkeeper,Goalkeeper,Right,197,2001-08-05,22.60643394934976,0,0
1169,1000000.0,2024-03-27,2023,167,1059,569349,Denmark,Defender,Centre-Back,Left,190,2001-01-04,23.225188227241617,52,14
870,10900000.0,2024-07-01,2024,1025,46,41384,Austria,Attack,Centre-Forward,Both,190,1989-04-19,35.200547570157426,314,0
871,700000.0,2024-07-01,2024,49702,2698,70074,UdSSR,Goalkeeper,Goalkeeper,Right,194,1991-05-17,33.125256673511295,142,10
872,8600000.0,2024-07-01,2024,800,416,73794,Colombia,Attack,Centre-Forward,Right,188,1991-04-01,33.25119780971937,377,49
873,1500000.0,2024-07-01,2024,714,418,81999,Germany,Attack,Centre-Forward,Right,191,1990-03-27,34.26420260095825,388,38
874,75000.0,2024-07-01,2024,30,86,99451,Germany,Goalkeeper,Goalkeeper,Right,187,1990-08-18,33.869952087611225,0,0
875,1500000.0,2024-07-01,2024,33,82,118161,Germany,Goalkeeper,Goalkeeper,Right,192,1993-07-12,30.97056810403833,1,0
876,2000000.0,2024-07-01,2024,150,232,122155,Brazil,Attack,Centre-Forward,Right,186,1991-11-23,32.60506502395619,346,38
877,23600000.0,2024-07-01,2024,703,762,124419,Germany,Goalkeeper,Goalkeeper,Right,191,1994-04-26,30.182067077344286,285,24
878,10500000.0,2024-07-01,2024,398,26091,128220,Spain,Midfield,Attacking Midfield,Right,183,1992-09-28,31.756331279945243,366,40
879,5900000.0,2024-07-01,2024,1031,405,131978,England,Midfield,Central Midfield,Right,189,1993-12-05,30.570841889117045,337,26
880,1000000.0,2024-07-01,2024,82,60,143891,Germany,Attack,Second Striker,Right,183,1994-03-01,30.33538672142368,226,34
881,500000.0,2024-07-01,2024,467,472,146227,Netherlands,Goalkeeper,Goalkeeper,Right,187,1989-04-22,35.19233401779603,289,10
882,300000.0,2024-07-01,2024,12321,2441,147462,Peru,Defender,Centre-Back,Left,186,1992-05-04,32.158795345653665,25,0
883,1900000.0,2024-07-01,2024,703,1025,148252,Switzerland,Midfield,Central Midfield,Right,180,1992-04-15,32.21081451060917,322,46
884,100000.0,2024-07-01,2024,2531,1083,156680,Austria,Goalkeeper,Goalkeeper,Right,187,1994-06-29,30.00684462696783,0,0
885,4500000.0,2024-07-01,2024,12,1047,167727,Italy,Attack,Centre-Forward,Right,181,1993-12-20,30.529774127310063,376,36
886,4000000.0,2024-07-01,2024,405,417,174094,France,Midfield,Central Midfield,Right,180,1994-08-18,29.869952087611225,315,28
887,900000.0,2024-07-01,2024,1435,317,187188,Netherlands,Defender,Left-Back,Left,180,1994-08-17,29.872689938398356,181,0
888,7000000.0,2024-07-01,2024,2036,18,193033,Germany,Attack,Centre-Forward,Both,194,1995-08-31,28.83504449007529,90,23
889,500000.0,2024-07-01,2024,932,265,206386,Croatia,Defender,Centre-Back,Right,185,1995-11-28,28.591375770020534,214,7
890,1500000.0,2024-07-01,2024,3522,265,208166,Poland,Goalkeeper,Goalkeeper,Right,191,1997-08-19,26.86652977412731,144,36
891,7750000.0,2024-07-01,2024,336,1804,211072,Portugal,Attack,Centre-Forward,Left,188,1992-11-09,31.641341546885695,310,35
892,2550000.0,2024-07-01,2024,15,206,223972,Austria,Goalkeeper,Goalkeeper,Left,183,1997-01-02,27.49349760438056,27,0
893,3100000.0,2024-07-01,2024,89,252,226524,Norway,Midfield,Central Midfield,Right,188,1996-05-05,28.15605749486653,284,35
894,11000000.0,2024-07-01,2024,379,162,228948,Germany,Defender,Centre-Back,Both,186,1996-09-21,27.77549623545517,223,29
895,2000000.0,2024-07-01,2024,3008,449,236471,Türkiye,Midfield,Central Midfield,Right,182,1995-03-23,29.27583846680356,222,37
896,3000000.0,2024-07-01,2024,41,89,243188,Slovakia,Midfield,Central Midfield,Left,181,1997-09-09,26.809034907597535,78,22
897,350000.0,2024-07-01,2024,6912,10625,248349,Germany,Goalkeeper,Goalkeeper,Left,194,1997-02-24,27.34839151266256,65,0
898,150000.0,2024-07-01,2024,2727,2282,250543,Belgium,Goalkeeper,Goalkeeper,Right,187,1997-09-05,26.819986310746064,58,28
899,16500000.0,2024-07-01,2024,3709,989,251106,Türkiye,Attack,Centre-Forward,Right,187,1997-05-10,27.143052703627653,319,29
900,3500000.0,2024-07-01,2024,5,36,259953,Bosnia-Herzegovina,Midfield,Defensive Midfield,Right,184,1993-10-07,30.732375085557837,234,38
901,18000000.0,2024-07-01,2024,12321,15,261504,Spain,Midfield,Central Midfield,Right,173,1997-06-28,27.00889801505818,168,11
902,4500000.0,2024-07-01,2024,44,276,261905,Germany,Midfield,Central Midfield,Right,184,1997-04-11,27.222450376454482,230,26
903,5200000.0,2024-07-01,2024,23826,12,277179,Spain,Defender,Left-Back,Left,171,1997-01-04,27.488021902806295,263,37
904,90000.0,2024-07-01,2024,3368,1244,282700,Spain,Defender,Left-Back,Left,175,1997-02-26,27.342915811088297,18,0
905,1000000.0,2024-07-01,2024,410,416,286949,Morocco,Defender,Centre-Back,Left,191,1994-01-02,30.494182067077343,199,0
906,1000000.0,2024-07-01,2024,16795,366,290346,Portugal,Goalkeeper,Goalkeeper,Right,193,1996-05-29,28.09034907597536,68,1
907,14400000.0,2024-07-01,2024,379,1041,290532,Algeria,Attack,Left Winger,Right,172,1995-08-10,28.892539356605067,182,33
908,2500000.0,2024-07-01,2024,60551,338,294780,Ukraine,Midfield,Central Midfield,Left,179,1997-05-07,27.15126625598905,92,15
909,100000.0,2024-07-01,2024,2671,653,295744,Greece,Midfield,Defensive Midfield,Right,181,1996-01-10,28.473648186173854,116,0
910,600000.0,2024-07-01,2024,60551,53646,296366,Ukraine,Attack,Right Winger,Left,184,1997-12-25,26.5160848733744,162,27
911,4000000.0,2024-07-01,2024,3,79,303219,Germany,Defender,Centre-Back,Left,195,1998-02-12,26.38193018480493,160,27
912,700000.0,2024-07-01,2024,127,2036,307183,Germany,Attack,Right Winger,Right,178,1996-07-09,27.978097193702943,0,0
913,3000000.0,2024-07-01,2024,6574,2919,311178,Greece,Midfield,Left Midfield,Left,186,1996-02-05,28.40246406570842,209,24
914,300000.0,2024-07-01,2024,2741,964,312891,Russia,Goalkeeper,Goalkeeper,Right,189,1998-06-21,26.028747433264886,33,0
915,20000000.0,2024-07-01,2024,16704,583,318470,Russia,Goalkeeper,Goalkeeper,Right,192,1999-02-25,25.347022587268995,167,27
916,3500000.0,2024-07-01,2024,180,150,318523,France,Defender,Left-Back,Left,173,1997-09-22,26.77344284736482,134,36
917,8500000.0,2024-07-01,2024,13,36,320141,Türkiye,Defender,Centre-Back,Both,185,1996-05-23,28.10677618069815,196,32
918,4000000.0,2024-07-01,2024,62,234,321195,Czech Republic,Midfield,Attacking Midfield,Right,175,1998-10-07,25.73305954825462,28,0
919,18000000.0,2024-07-01,2024,1090,294,324503,Greece,Attack,Centre-Forward,Both,186,1998-11-21,25.609856262833677,194,37
920,1000000.0,2024-07-01,2024,14,1005,336307,Germany,Goalkeeper,Goalkeeper,Left,193,2000-01-28,24.424366872005475,1,0
921,4500000.0,2024-07-01,2024,399,150,336869,Spain,Midfield,Defensive Midfield,Left,184,1996-11-26,27.59479808350445,213,11
922,7000000.0,2024-07-01,2024,621,940,338285,Spain,Defender,Centre-Back,Right,186,1997-01-30,27.416837782340863,193,31
923,500000.0,2024-07-01,2024,40604,3725,339780,Bulgaria,Attack,Right Winger,Both,175,1998-03-14,26.299794661190965,31,0
924,2000000.0,2024-07-01,2024,237,366,339820,Senegal,Attack,Right Winger,Right,173,1996-07-16,27.958932238193018,132,0
925,9000000.0,2024-07-01,2024,1075,12321,340376,Spain,Attack,Centre-Forward,Right,182,2000-01-28,24.424366872005475,170,32
926,1000000.0,2024-07-01,2024,108,89,340700,Croatia,Attack,Centre-Forward,Right,189,1996-05-14,28.13141683778234,0,0
